SN,DATE,TIME,LATITUDE,LONGITUDE,ALTITUDE,PRESSURE,SZA,TEMP,SIG305,SIG312,SIG320,SIG936,SIG1020,R305_312,R312_320,STD305_312,STD312_320,OZ305_312,OZ312_320,OZONE,WATER,AOT1020,ID,
8442,2/7/2008,22:11:46,37.873,-122.258,94,1015,58.95,22.4,71.55,218.28,196.5,265.32,746.57,0.3278,1.1108,0.004,0.002,291.7,302.9,285,1.06,0.194,5,
8442,2/7/2008,22:12:04,37.873,-122.258,94,1015,58.98,22.4,67.62,206.73,186.32,250.59,704.11,0.3271,1.1095,0.006,0.005,291.8,303.1,285,1.05,0.224,5,
8442,2/7/2008,22:14:13,37.873,-122.258,94,1014,59.2,22.5,28.6,88.2,77.33,89.91,243.65,0.3291,1.1392,0.145,0.119,288.7,288.3,289,0.75,0.768,5,
8442,2/7/2008,22:14:42,37.873,-122.258,94,1015,59.25,22.3,30.68,87.12,79.62,100,285.98,0.3522,1.0942,0.02,0.017,276.2,306.7,258,0.86,0.684,5,
8442,2/7/2008,22:14:57,37.873,-122.258,94,1014,59.27,22.2,29.31,86.74,78.91,100.81,288.05,0.3379,1.0992,0.015,0.009,283.3,304.4,270.7,0.86,0.68,5,
8442,2/7/2008,22:15:12,37.873,-122.258,94,1014,59.3,22.1,30.87,96.06,89.77,116.64,319.49,0.3214,1.0701,0.006,0.006,291.9,316.8,277.1,0.82,0.627,5,
8442,2/7/2008,22:15:29,37.873,-122.258,94,1014,59.33,22,27.32,85.11,81.16,98.13,267.94,0.321,1.0491,0.021,0.034,291.9,325.8,271.6,0.78,0.716,5,
8442,2/7/2008,22:16:51,37.873,-122.258,94,1015,59.47,21.6,56.46,172.68,156.15,218.6,606.63,0.327,1.1058,0.001,0.003,287.3,299.3,280.1,0.98,0.297,5,
8442,2/7/2008,22:18:06,37.873,-122.258,94,1014,59.6,21.7,29.75,92.59,88.55,115.41,321.9,0.3217,1.0447,0.053,0.041,288.9,324.5,267.7,0.84,0.617,5,
8442,2/7/2008,22:18:51,37.873,-122.258,94,1015,59.68,22,35.53,112.73,104.38,133.4,357.95,0.3152,1.08,0.002,0.004,291.7,308,282,0.81,0.562,5,
8442,2/7/2008,22:19:09,37.873,-122.258,94,1015,59.72,22.1,37.7,112.52,102.38,125.93,330.91,0.3351,1.0991,0.016,0.017,280.7,299.4,269.6,0.77,0.601,5,
8442,2/7/2008,22:19:56,37.873,-122.258,94,1015,59.8,22.2,32.47,96.45,85.63,112.94,316.66,0.3367,1.1265,0.01,0.025,279.1,287,274.4,0.84,0.622,5,
8442,2/7/2008,22:21:26,37.873,-122.258,94,1016,59.96,22.3,45.68,148.6,138.3,170.58,471.37,0.3075,1.0744,0.017,0.022,293.3,307.1,285,0.9,0.419,5,
8442,2/7/2008,22:21:48,37.873,-122.258,94,1015,60,22.3,45.21,146.88,134.96,178.39,492.61,0.3078,1.0883,0.006,0.004,292.8,300.8,288,0.91,0.396,5,
8442,2/7/2008,22:22:07,37.873,-122.258,94,1015,60.04,22.4,48.8,158.72,146.67,199.23,551.27,0.3075,1.0821,0.003,0.01,292.6,303,286.4,0.94,0.34,5,
8442,2/7/2008,22:22:23,37.873,-122.258,94,1016,60.06,22.5,48.02,154.83,142.99,193.11,531.84,0.3102,1.0828,0.003,0.001,290.8,302.3,283.9,0.92,0.357,5,
8442,2/7/2008,22:22:40,37.873,-122.258,94,1016,60.1,22.6,43.91,143.07,132.1,172.64,474.73,0.3069,1.0831,0.008,0.009,292.3,301.8,286.6,0.89,0.414,5,
8442,2/8/2008,21:43:01,37.873,-122.258,94,1013,56.07,20,115.27,303.01,257.27,465.71,924.82,0.3804,1.1778,0.003,0.002,289.3,304,280.5,0.69,0.091,6,
8442,2/8/2008,21:43:30,37.873,-122.258,94,1013,56.11,20.2,116.72,304.93,261.04,474.98,939.36,0.3828,1.1681,0.006,0.005,287.8,307.9,275.8,0.69,0.082,6,
8442,2/8/2008,21:44:06,37.873,-122.258,94,1013,56.16,20.3,113.53,297.2,254.25,459.11,926.36,0.3821,1.169,0.017,0.015,287.8,307.1,276.2,0.71,0.089,6,
8442,2/8/2008,21:44:38,37.873,-122.258,94,1013,56.2,20.5,111.82,292.57,253.61,457.24,917.48,0.3823,1.1536,0.021,0.016,287.3,313.4,271.7,0.7,0.095,6,
8442,2/8/2008,21:45:33,37.873,-122.258,94,1013,56.27,20.7,112.3,295.26,254.21,467.92,944.66,0.3804,1.1615,0.006,0.007,287.7,309.2,274.8,0.71,0.078,6,
8442,2/8/2008,21:47:05,37.873,-122.258,94,1014,56.4,21,107.44,285.5,245.12,454.31,925.91,0.3763,1.1647,0.005,0.004,288.6,306.4,278,0.72,0.089,6,
8442,2/8/2008,21:47:37,37.873,-122.258,94,1014,56.44,21.1,107.46,290.4,248.03,459.46,928.82,0.37,1.1708,0.009,0.004,291.5,303.3,284.4,0.71,0.087,6,
8442,2/8/2008,21:48:02,37.873,-122.258,94,1014,56.47,21.1,107.4,289.84,248.03,458.8,928.45,0.3706,1.1686,0.013,0.005,290.9,304,283.2,0.71,0.087,6,
8442,2/8/2008,21:48:23,37.873,-122.258,94,1013,56.5,21.1,110.64,297.8,255.96,473.54,946.62,0.3715,1.1635,0.011,0.003,290.2,306,280.8,0.7,0.077,6,
8442,2/8/2008,21:48:47,37.873,-122.258,94,1013,56.54,21,114.95,309.24,266.61,488.1,960.75,0.3717,1.1599,0.003,0.001,289.9,307.2,279.5,0.68,0.068,6,
8442,2/8/2008,21:53:02,37.873,-122.258,94,1013,56.9,22.3,105.62,283.77,249.18,457.38,926.02,0.3723,1.1389,0.019,0.014,286.5,312.8,270.9,0.7,0.088,6,
8442,2/8/2008,21:53:22,37.873,-122.258,94,1014,56.93,22.4,109.56,301.58,259.27,471.27,936.39,0.3633,1.1632,0.004,0.006,290.8,301.7,284.4,0.68,0.082,6,
8442,2/8/2008,21:53:40,37.873,-122.258,94,1014,56.95,22.6,111.62,306.08,264.79,487.49,978.12,0.3647,1.1559,0.007,0.002,289.9,304.6,281.1,0.7,0.058,6,
8442,2/8/2008,21:53:57,37.873,-122.258,94,1014,56.98,22.7,108.96,300.13,259.7,481.95,975.17,0.3631,1.1557,0.009,0.002,290.5,304.5,282.2,0.71,0.059,6,
8442,2/8/2008,21:54:15,37.873,-122.258,94,1014,57,22.9,108.69,298.44,258.76,483.08,982.28,0.3642,1.1533,0.006,0.004,289.7,305.2,280.4,0.72,0.055,6,
8442,2/8/2008,21:56:09,37.873,-122.258,94,1015,57.17,23.5,104.97,274.35,251.28,456.87,914.02,0.3827,1.0918,0.028,0.007,279,330.8,248,0.68,0.094,6,
8442,2/8/2008,21:56:28,37.873,-122.258,94,1015,57.2,23.6,110.58,305.33,267.33,491.23,979.65,0.3622,1.1421,0.01,0.006,289,308,277.7,0.69,0.056,6,
8442,2/8/2008,21:56:46,37.873,-122.258,94,1015,57.23,23.7,109.27,299.49,263.99,485.34,976.64,0.3649,1.1345,0.005,0.006,287.4,311.1,273.3,0.7,0.058,6,
8442,2/8/2008,21:57:02,37.873,-122.258,94,1015,57.25,23.7,108.5,302.46,262.72,487.32,982.43,0.3587,1.1512,0.001,0.001,290.4,303.5,282.5,0.7,0.055,6,
8442,2/8/2008,21:57:16,37.873,-122.258,94,1015,57.27,23.8,107.52,299.53,260.93,482.21,968.63,0.359,1.1479,0.005,0.004,290.1,304.7,281.3,0.69,0.062,6,
8442,2/8/2008,21:58:50,37.873,-122.258,94,1015,57.42,23.9,96.6,265.09,236.39,394.88,784.52,0.3642,1.121,0.01,0.044,286.1,315.1,268.9,0.63,0.176,6,
8442,2/8/2008,21:59:22,37.873,-122.258,94,1015,57.47,23.9,106.27,296.11,260.52,474.43,963.72,0.3589,1.1366,0.003,0.003,288.5,307.7,277,0.7,0.065,6,
8442,2/8/2008,21:59:41,37.873,-122.258,94,1015,57.49,24,104.67,294.67,258.19,466.42,943.01,0.3552,1.1413,0.006,0.006,290.1,305.3,281,0.69,0.076,6,
8442,2/8/2008,21:59:57,37.873,-122.258,94,1015,57.52,24,103.59,289.04,254.96,464.05,952.37,0.3584,1.1337,0.009,0.006,288.3,308.4,276.2,0.71,0.071,6,
8442,2/8/2008,22:00:14,37.873,-122.258,94,1015,57.53,24.1,102.95,289.09,254.1,464.71,941.22,0.3561,1.1377,0.008,0.005,289.3,306.5,279.1,0.69,0.077,6,
8442,2/8/2008,22:14:10,37.873,-122.258,94,1011,58.9,22.3,85.44,254.94,232.65,450.31,955.57,0.3353,1.0958,0.039,0.017,288.2,310.2,275,0.73,0.066,6,
8442,2/8/2008,22:14:33,37.873,-122.258,94,1011,58.94,22.3,88.4,266.52,240.49,473.86,997.69,0.3317,1.1082,0.004,0.003,289.8,304.4,281,0.73,0.044,6,
8442,2/8/2008,22:14:55,37.873,-122.258,94,1011,58.98,22.3,87.76,265,241.13,466.89,969.53,0.3312,1.099,0.016,0.019,289.7,308,278.7,0.7,0.059,6,
8442,2/8/2008,22:15:21,37.873,-122.258,94,1011,59.03,22.4,89.86,271.12,245.4,478.25,974.51,0.3314,1.1048,0.007,0.002,289.1,305,279.7,0.68,0.056,6,
8442,2/8/2008,22:15:44,37.873,-122.258,94,1011,59.07,22.4,90.24,275.71,248.21,489,987.41,0.3273,1.1108,0.005,0.004,291,302,284.4,0.67,0.049,6,
8442,2/8/2008,22:17:32,37.873,-122.258,94,1012,59.26,22.8,88.72,272.16,247.3,494.67,1001.96,0.326,1.1005,0.009,0.006,289.9,304.2,281.4,0.67,0.041,6,
8442,2/8/2008,22:18:02,37.873,-122.258,94,1012,59.31,22.8,88.19,271.41,246.92,495.41,1003.1,0.3249,1.0991,0.005,0.002,290,304.2,281.5,0.67,0.041,6,
8442,2/8/2008,22:18:22,37.873,-122.258,94,1012,59.34,22.8,88.68,272.22,248.17,505.1,1019.61,0.3258,1.0969,0.004,0.005,289.2,304.7,279.9,0.67,0.032,6,
8442,2/8/2008,22:18:41,37.873,-122.258,94,1012,59.38,22.9,87.72,272.55,248.44,506.61,1021.27,0.3218,1.0971,0.008,0.002,291,304.3,283.1,0.67,0.031,6,
8442,2/8/2008,22:19:02,37.873,-122.258,94,1012,59.42,22.9,87.87,271.06,247.61,503.85,1020.98,0.3242,1.0947,0.003,0.002,289.4,304.9,280.2,0.67,0.031,6,
8442,2/8/2008,22:45:41,37.873,-122.258,94,1012,62.52,25.4,53.1,197.17,195.21,446.14,1008.02,0.2693,1.01,0.002,0.003,289.6,304,281,0.73,0.034,6,
8442,2/8/2008,22:46:17,37.873,-122.258,94,1012,62.59,25.5,52.31,195.28,194.34,449.44,1012.11,0.2679,1.0048,0.011,0.003,289.7,305.3,280.4,0.73,0.032,6,
8442,2/8/2008,22:46:40,37.873,-122.258,94,1012,62.64,25.5,52.24,194.61,194.62,450.62,1014.21,0.2684,0.9999,0.004,0.005,288.9,306.7,278.2,0.73,0.031,6,
8442,2/8/2008,22:47:25,37.873,-122.258,94,1012,62.74,25.4,51.39,192.76,192.7,450.51,1015.52,0.2666,1.0003,0.007,0.004,288.9,305.4,279.1,0.73,0.03,6,
8442,2/8/2008,22:47:47,37.873,-122.258,94,1012,62.78,25.4,50.64,191.26,190.94,444.68,1005.88,0.2648,1.0017,0.002,0.002,289.5,304.2,280.8,0.73,0.034,6,
8442,2/11/2008,18:47:15,37.873,-122.258,94,1011,56.6,18.8,95.56,256.71,224.36,353.3,887.13,0.3722,1.1442,0.005,0.004,289.1,313.7,274.5,1,0.112,7,
8442,2/11/2008,18:47:45,37.873,-122.258,94,1011,56.55,18.8,94.79,255.91,222.53,349.32,878.25,0.3704,1.15,0.008,0.008,290.5,311.6,277.9,1,0.117,7,
8442,2/11/2008,18:48:02,37.873,-122.258,94,1011,56.53,18.8,95.51,258.3,223.93,353.87,893.48,0.3697,1.1535,0.004,0.002,291,310.3,279.5,1.01,0.108,7,
8442,2/11/2008,18:48:20,37.873,-122.258,94,1011,56.5,18.8,95.34,258.47,223.78,347.48,877.74,0.3689,1.155,0.003,0.002,291.7,309.9,280.8,1.01,0.118,7,
8442,2/11/2008,18:48:39,37.873,-122.258,94,1011,56.47,18.8,96.49,259.41,225.38,357.23,903.37,0.372,1.151,0.003,0.003,290.3,312,277.4,1.02,0.102,7,
8442,2/11/2008,20:02:27,37.873,-122.258,94,1010,52.12,19.7,150.84,342.15,275.3,362.7,817.47,0.4409,1.2428,0.004,0.003,290,311.9,276.9,0.92,0.176,7,
8442,2/11/2008,20:02:52,37.873,-122.258,94,1009,52.12,19.8,150.31,340.07,274.73,362.96,824.71,0.442,1.2378,0.004,0.001,289.6,314.4,274.8,0.93,0.17,7,
8442,2/11/2008,20:03:06,37.873,-122.258,94,1010,52.11,19.9,149.44,341.07,274.2,363.02,823.12,0.4382,1.2439,0.003,0.002,291.4,311.6,279.4,0.93,0.172,7,
8442,2/11/2008,20:03:21,37.873,-122.258,94,1010,52.11,19.9,150.08,342.32,275.11,365.27,831.45,0.4384,1.2443,0.002,0.001,291.3,311.4,279.3,0.94,0.165,7,
8442,2/11/2008,20:03:35,37.873,-122.258,94,1009,52.1,20,148.91,339.85,273.36,361.9,822.46,0.4382,1.2432,0.004,0.002,291.5,312.1,279.2,0.93,0.172,7,
8442,3/20/2008,22:44:08,37.873,-122.258,94,1015,50.69,18.7,159.24,373.63,302.36,527.27,910.23,0.4262,1.2357,0.003,0.002,307.3,327.2,295.5,0.59,0.102,8,
8442,3/20/2008,22:44:34,37.873,-122.258,94,1015,50.76,18.9,158.31,371.78,301.28,524.8,910.79,0.4258,1.234,0.002,0.001,307.1,327.5,294.9,0.59,0.101,8,
8442,3/20/2008,22:44:47,37.873,-122.258,94,1015,50.79,19,157.38,369.14,299.34,519.43,906.73,0.4263,1.2331,0.005,0.004,306.6,327.6,294,0.6,0.104,8,
8442,3/20/2008,22:45:05,37.873,-122.258,94,1015,50.84,19.1,154.82,367.71,299.14,514.73,896.56,0.4211,1.2292,0.022,0.002,308.9,329,296.9,0.59,0.111,8,
8442,3/20/2008,22:45:20,37.873,-122.258,94,1015,50.88,19.2,155.11,366.09,297.39,517.24,896.48,0.4237,1.231,0.01,0.009,307.3,327.8,295,0.59,0.111,8,
8442,3/20/2008,22:45:34,37.873,-122.258,94,1015,50.91,19.3,154.38,365.42,297.42,522.11,904.05,0.4225,1.2287,0.013,0.005,307.7,328.7,295.1,0.59,0.105,8,
8442,3/20/2008,22:45:47,37.873,-122.258,94,1016,50.95,19.4,155.37,368.2,298.98,520.6,905.98,0.422,1.2315,0.003,0.002,307.7,326.9,296.1,0.59,0.104,8,
8442,3/20/2008,22:45:59,37.873,-122.258,94,1016,50.98,19.5,155.04,367.62,298.81,522.8,907.31,0.4218,1.2303,0.004,0.003,307.5,327.2,295.8,0.59,0.103,8,
8442,3/20/2008,22:46:12,37.873,-122.258,94,1016,51.01,19.6,154.09,367.17,298.81,521.97,904.66,0.4197,1.2288,0.005,0.001,308.4,327.7,296.8,0.59,0.105,8,
8442,3/20/2008,22:46:30,37.873,-122.258,94,1016,51.06,19.7,153.39,366.83,297.78,524.9,904.54,0.4182,1.2319,0.01,0.006,308.8,325.8,298.7,0.58,0.105,8,
8442,3/20/2008,22:46:45,37.873,-122.258,94,1016,51.1,19.8,154.3,367.88,299.7,535.26,915.33,0.4194,1.2275,0.003,0.002,307.9,327.5,296.1,0.57,0.097,8,
8442,4/2/2008,18:29:23,37.873,-122.258,94,1007,40.15,17.3,1.43,3.36,2.62,1.24,2.68,0.4264,1.2833,0.019,0.02,377.2,385.1,372.4,0,4.576,9,
8442,4/2/2008,18:30:02,37.873,-122.258,94,1007,40.06,17.5,6.89,15.34,12.42,8.23,18.39,0.4495,1.2349,0.01,0.007,363.8,412.7,334.7,0.23,3.108,9,
8442,4/2/2008,18:30:14,37.873,-122.258,94,1007,40.04,17.6,7.89,17.76,14.13,9.49,20.92,0.444,1.2569,0.006,0.007,367.2,400.5,347.3,0.24,3.01,9,
8442,4/2/2008,18:30:29,37.873,-122.258,94,1008,40,17.7,8.11,17.98,14.38,9.5,21.37,0.4508,1.2505,0.005,0.004,363.4,404.2,339,0.26,2.995,9,
8442,4/2/2008,18:30:42,37.873,-122.258,94,1008,39.97,17.7,10.85,24.43,19.31,14.23,31.93,0.4443,1.2648,0.007,0.003,367.4,396.4,350,0.33,2.689,9,
8442,4/2/2008,18:30:57,37.873,-122.258,94,1008,39.94,17.9,8.64,18.97,15.28,10.52,23.47,0.4554,1.2413,0.022,0.024,361.1,409.9,331.9,0.27,2.926,9,
8442,4/2/2008,18:31:11,37.873,-122.258,94,1008,39.91,18,8.26,18.25,14.57,9.99,22.71,0.4524,1.2527,0.005,0.01,363,403.7,338.8,0.28,2.953,9,
8442,4/2/2008,18:31:25,37.873,-122.258,94,1008,39.88,18.1,6.59,15.25,11.9,7.39,16.9,0.4323,1.2815,0.048,0.016,375.1,387.8,367.6,0.24,3.181,9,
8442,4/2/2008,18:31:40,37.873,-122.258,94,1008,39.85,18.2,5.38,12.17,9.54,5.43,11.96,0.4419,1.2762,0.007,0.012,369.5,391,356.7,0.15,3.448,9,
8442,4/2/2008,18:31:51,37.873,-122.258,94,1009,39.82,18.3,5.22,12.07,9.25,5.52,12.18,0.4324,1.3049,0.012,0.005,375.4,375.4,375.4,0.16,3.435,9,
8442,4/2/2008,18:32:03,37.873,-122.258,94,1008,39.8,18.4,4.98,11.09,8.71,4.96,10.94,0.4489,1.2728,0.014,0.014,365.7,393.2,349.3,0.14,3.519,9,
8442,4/2/2008,18:32:13,37.873,-122.258,94,1009,39.78,18.5,4.37,9.59,7.62,3.95,8.61,0.4558,1.2584,0.009,0.015,361.7,401.3,338.1,0.1,3.704,9,
8442,4/2/2008,18:32:23,37.873,-122.258,94,1009,39.75,18.5,4.82,10.59,8.41,4.56,9.86,0.4548,1.2591,0.007,0.01,362.4,401.1,339.4,0.11,3.601,9,
8442,4/3/2008,19:02:03,37.873,-122.258,94,1012,35.92,17.7,308.62,597.48,443.58,558.53,954.83,0.5165,1.347,0.002,0.001,348,376.3,331.1,0.75,0.087,10,
8442,4/3/2008,19:02:18,37.873,-122.258,94,1013,35.9,17.8,309.08,597.98,444.65,559.74,958.24,0.5169,1.3448,0.002,0.001,347.9,377.5,330.2,0.75,0.084,10,
8442,4/3/2008,19:02:29,37.873,-122.258,94,1013,35.88,17.9,307.85,598.76,444.77,558.97,953.81,0.5141,1.3462,0.004,0.004,349.4,376.9,333.1,0.75,0.088,10,
8442,4/3/2008,19:02:40,37.873,-122.258,94,1013,35.86,18,308.73,600.85,444.93,558.98,953.1,0.5138,1.3504,0.003,0.002,349.7,374.6,334.8,0.75,0.088,10,
8442,4/3/2008,19:02:51,37.873,-122.258,94,1013,35.84,18.1,309.73,600.33,445.55,559.28,952.41,0.5159,1.3474,0.004,0.004,348.6,376.4,332.1,0.74,0.089,10,
8442,4/3/2008,19:03:03,37.873,-122.258,94,1013,35.82,18.2,309.43,602.61,446.02,555.04,944.48,0.5135,1.3511,0.009,0.007,350.1,374.5,335.5,0.74,0.096,10,
8442,4/3/2008,19:03:14,37.873,-122.258,94,1014,35.81,18.3,309.95,602.68,446.26,555.95,947.95,0.5143,1.3505,0.004,0.003,349.7,374.8,334.6,0.74,0.093,10,
8442,4/3/2008,19:03:24,37.873,-122.258,94,1014,35.79,18.4,309.9,603.78,446.79,559.47,955.47,0.5133,1.3514,0.002,0.001,350.3,374.5,335.9,0.75,0.086,10,
8442,4/3/2008,19:03:35,37.873,-122.258,94,1014,35.77,18.6,310.46,600.03,445.57,550.47,939.95,0.5174,1.3467,0.008,0.006,348.2,377.1,330.9,0.74,0.1,10,
8442,4/11/2008,19:50:56,37.873,-122.258,94,1011,29.52,19,486.64,775.9,534.83,671.1,957.53,0.6272,1.4507,0.007,0.005,318.4,351.1,298.8,0.51,0.088,11,
8442,4/11/2008,19:51:08,37.873,-122.258,94,1011,29.51,19.2,486.37,779.68,534.66,660.36,945.75,0.6238,1.4583,0.005,0.002,320,347,303.9,0.51,0.098,11,
8442,4/11/2008,19:51:19,37.873,-122.258,94,1011,29.51,19.3,484.67,779.35,534.77,667.33,961.42,0.6219,1.4574,0.003,0.003,321,347.6,305.1,0.52,0.084,11,
8442,4/11/2008,19:51:30,37.873,-122.258,94,1011,29.5,19.4,481.77,777.63,532.73,656.88,950.6,0.6195,1.4597,0.009,0.003,322.1,346.3,307.7,0.53,0.094,11,
8442,4/11/2008,19:51:42,37.873,-122.258,94,1011,29.5,19.6,481.55,778.65,532.8,656.25,941.03,0.6184,1.4615,0.005,0.002,322.7,345.4,309.1,0.51,0.103,11,
8442,4/11/2008,19:51:53,37.873,-122.258,94,1011,29.49,19.7,476.44,773.51,528.31,649.12,937.04,0.6159,1.4644,0.027,0.016,323.9,343.8,312.1,0.52,0.106,11,
8442,4/11/2008,19:52:12,37.873,-122.258,94,1011,29.48,19.8,479.98,777.06,530.16,643.87,934.56,0.6177,1.4657,0.008,0.005,323.1,343.1,311.2,0.53,0.109,11,
8442,4/11/2008,19:52:24,37.873,-122.258,94,1011,29.47,19.9,483.84,776.32,533.38,659.14,958.46,0.6232,1.4555,0.006,0.001,320.5,348.7,303.6,0.54,0.087,11,
8442,4/11/2008,19:52:35,37.873,-122.258,94,1011,29.47,20,482.38,778.12,533.56,659.15,952.52,0.6199,1.4584,0.004,0.001,322.1,347.2,307.1,0.53,0.092,11,
8442,4/11/2008,19:52:46,37.873,-122.258,94,1012,29.46,20.1,484.15,776.6,533.53,660.45,961.76,0.6234,1.4556,0.002,0.002,320.4,348.6,303.5,0.54,0.084,11,
8442,4/11/2008,19:52:57,37.873,-122.258,94,1012,29.46,20.2,468.85,772.53,513.15,608.18,874.08,0.6069,1.5092,0.017,0.053,328.4,319.8,333.5,0.5,0.167,11,
8442,4/11/2008,19:53:09,37.873,-122.258,94,1012,29.45,20.3,482.39,781.53,533.59,657.2,937.38,0.6172,1.4647,0.01,0.004,323.4,343.7,311.2,0.5,0.106,11,
8442,4/23/2008,20:25:56,37.873,-122.258,94,1009,25.36,17.5,273.85,437.63,298.03,307.69,535.71,0.6258,1.4692,0.022,0.026,332.6,357.4,317.8,0.7,0.61,12,
8442,4/23/2008,20:26:07,37.873,-122.258,94,1009,25.36,17.6,363.67,579.35,401.93,466.24,816.01,0.6277,1.4414,0.009,0.007,331.6,373.2,306.8,0.84,0.23,12,
8442,4/23/2008,20:26:37,37.873,-122.258,94,1009,25.38,17.7,214.59,343.51,236.9,236.48,410.38,0.6247,1.45,0.004,0.005,333.1,368.2,312.1,0.63,0.851,12,
8442,4/23/2008,20:26:47,37.873,-122.258,94,1009,25.39,17.8,214.88,334.79,235.98,238.34,412.4,0.6421,1.4186,0.024,0.019,324.6,386.3,287.7,0.62,0.847,12,
8442,4/23/2008,20:29:59,37.873,-122.258,94,1012,25.52,18.7,123.17,189.8,123.91,107.45,176.23,0.6515,1.5296,0.019,0.01,319.6,323.3,317.4,0.34,1.613,12,
8442,4/23/2008,20:31:22,37.873,-122.258,94,1012,25.58,18.7,184.28,292.87,195.07,191.35,326.32,0.6299,1.4992,0.019,0.027,329.8,339.7,324,0.54,1.056,12,
8442,4/23/2008,20:32:50,37.873,-122.258,94,1013,25.66,18.6,360.26,582.41,402.72,480.51,837.52,0.6186,1.4462,0.006,0.004,335.2,369,315,0.83,0.206,12,
8442,4/23/2008,20:33:01,37.873,-122.258,94,1013,25.66,18.6,364.73,584.68,406.83,481.47,836.85,0.6238,1.4372,0.006,0.005,332.5,374.2,307.7,0.83,0.206,12,
8442,4/23/2008,20:33:12,37.873,-122.258,94,1013,25.67,18.5,364.88,592.14,408.74,483.53,841.08,0.6162,1.4487,0.009,0.004,336.3,367.5,317.6,0.83,0.202,12,
8442,4/23/2008,20:33:22,37.873,-122.258,94,1012,25.68,18.5,368.3,595.22,412.61,489.61,848.32,0.6188,1.4426,0.007,0.006,335,371.1,313.5,0.83,0.194,12,
8442,4/23/2008,20:33:33,37.873,-122.258,94,1013,25.69,18.5,369.37,597.94,413.13,486.42,841.39,0.6177,1.4473,0.002,0.003,335.5,368.2,315.9,0.82,0.202,12,
8442,4/23/2008,20:33:44,37.873,-122.258,94,1013,25.7,18.4,368.33,601.08,413.91,486.59,841.18,0.6128,1.4522,0.005,0.001,337.9,365.4,321.5,0.82,0.202,12,
8442,4/23/2008,20:33:55,37.873,-122.258,94,1013,25.71,18.4,369.63,601.06,414.61,492.05,849.68,0.615,1.4497,0.004,0.001,336.8,366.8,318.9,0.82,0.193,12,
8442,5/14/2008,22:06:34,37.873,-122.258,94,1005,32.48,18.7,257.55,384.34,260.73,151.28,394.48,0.6701,1.4741,0.009,0.006,288.8,326.1,266.5,1.34,0.819,13,
8442,5/14/2008,22:06:47,37.873,-122.258,94,1006,32.52,18.8,253.19,376.33,258.16,148.39,387.08,0.6728,1.4578,0.009,0.01,287.5,334.5,259.4,1.34,0.835,13,
8442,5/14/2008,22:06:58,37.873,-122.258,94,1006,32.55,18.9,254.31,381.91,259.79,150.26,392.48,0.6659,1.4701,0.009,0.011,290.3,327.8,267.9,1.34,0.823,13,
8442,5/14/2008,22:07:08,37.873,-122.258,94,1006,32.58,19.1,244.05,363.41,249.79,140.69,367.22,0.6716,1.4549,0.015,0.011,287.7,335.7,259.1,1.32,0.878,13,
8442,5/14/2008,22:07:19,37.873,-122.258,94,1006,32.61,19.2,236.43,352.56,241.63,136.61,357.36,0.6706,1.4591,0.002,0.006,288.1,333.3,261,1.31,0.901,13,
8442,5/14/2008,22:07:30,37.873,-122.258,94,1006,32.64,19.4,230.64,347.57,236.16,132.62,345.08,0.6636,1.4718,0.003,0.003,291,326.5,269.8,1.29,0.93,13,
8442,5/14/2008,22:07:41,37.873,-122.258,94,1006,32.68,19.5,235.43,352.3,240.47,134.47,347.87,0.6683,1.465,0.008,0.009,288.8,329.9,264.3,1.28,0.923,13,
8442,5/14/2008,22:07:52,37.873,-122.258,94,1006,32.71,19.6,234.23,354.34,241.27,136.3,355.25,0.661,1.4687,0.007,0.005,291.9,327.9,270.4,1.3,0.905,13,
8442,5/14/2008,22:08:04,37.873,-122.258,94,1006,32.74,19.8,230.65,349.5,237.44,134.5,350.66,0.66,1.4719,0.011,0.005,292.2,326,272.1,1.3,0.916,13,
8442,5/14/2008,22:08:15,37.873,-122.258,94,1006,32.78,19.9,225.22,339.07,230.75,130.36,338.98,0.6642,1.4694,0.005,0.004,290.2,327.2,268.2,1.28,0.944,13,
8442,5/15/2008,21:39:23,37.873,-122.258,94,1002,27.75,19.4,588.91,829.62,545.75,385.21,847.08,0.7099,1.5202,0.005,0.003,287.2,321.3,266.7,1.3,0.182,14,
8442,5/15/2008,21:39:35,37.873,-122.258,94,1002,27.78,19.7,587.94,835.17,548.73,392.3,860.67,0.704,1.522,0.004,0.001,289.6,320.2,271.3,1.3,0.168,14,
8442,5/15/2008,21:39:47,37.873,-122.258,94,1002,27.81,19.9,590.89,838.97,550.64,392.99,863.81,0.7043,1.5236,0.001,0.001,289.3,319.2,271.5,1.3,0.165,14,
8442,5/15/2008,21:39:58,37.873,-122.258,94,1002,27.84,20.1,590.61,838.97,550.73,392.94,862.69,0.704,1.5234,0.003,0.001,289.4,319.3,271.6,1.3,0.166,14,
8442,5/15/2008,21:40:10,37.873,-122.258,94,1002,27.87,20.4,586.27,839.07,549.77,390.37,857.42,0.6987,1.5262,0.004,0.001,291.6,317.6,276,1.3,0.172,14,
8442,5/15/2008,21:40:22,37.873,-122.258,94,1002,27.91,20.6,587.73,837.89,549.6,392.79,865.13,0.7015,1.5245,0.004,0,290.3,318.4,273.5,1.31,0.164,14,
